# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
447	14.604	80.115	19.756	82	0	0	19.756	82	21.538	78	0.68182	88	22.21	78.345	2.25	80	8.1081	74	10.347	75.385	6.2069	87	0	0	6.2069	87
448	8.9326	89	9.697	99	0	0	9.697	99	12.558	86	0	0	12.558	86	6.8966	87	2.3684	76	9.235	84.462	3.6145	83	0.83333	72	4.4353	81.167
449	7.0139	87.683	7.7419	93	0	0	7.7419	93	7.5	88	0.78947	76	8.2759	87	2.6966	89	5.0602	83	7.7481	85.182	4.3373	83	0	0	4.3373	83
450	9.6445	90.207	11.4	100	0	0	11.4	100	12.135	89	0	0	12.135	89	2.069	87	4.8837	86	6.9525	86.3	7.5	80	0.89552	67	8.3737	78.818
451	8.6272	92.151	10	102	0	0	10	102	11.739	92	0.66667	90	12.405	91.895	5.5172	87	1.4815	81	6.993	85.8	5.3846	78	0	0	5.3846	78
452	10.691	82.78	14.483	87	0	0	14.483	87	14.074	81	1.519	79	15.592	80.81	2.8916	83	5.9259	81	8.8163	81.667	2.25	80	1.7143	70	3.9474	76
453	11.871	84.657	13.846	91	0.70588	85	14.549	90.727	15.904	83	1.5789	76	17.472	82.417	3.0769	78	7.7922	77	10.869	77.286	4.7727	88	0	0	4.7727	88
454	13.34	84.333	16.304	92	0	0	16.304	92	12.439	82	1.5789	76	14.01	81.368	7.013	77	6.1538	78	13.166	77.471	10.12	83	0	0	10.12	83
455	8.9869	91.8	8.6538	104	0	0	8.6538	104	11.739	92	0.70588	85	12.441	91.632	3.3333	90	4.0909	88	7.4233	88.909	5.25	80	2.5714	70	7.7922	77
456	11.254	83.968	12.667	90	0	0	12.667	90	15.529	85	0.75949	79	16.285	84.739	4.2857	84	6.0759	79	10.352	81.143	4.2254	71	1.7143	70	5.9394	70.714
457	12.346	82.618	11.294	85	0	0	11.294	85	16.627	83	0.74074	81	17.367	82.917	6.5854	82	4.557	79	11.139	80.8	7.8571	84	1.8182	66	9.6023	81.231
458	9.048	84.549	9.8901	91	0	0	9.8901	91	8.4706	85	1.6438	73	10.086	83.286	1.4634	82	6.5854	82	8.0488	82	6.6667	81	1.6	75	8.2594	79.909
459	11.63	86.418	18.667	90	0	0	18.667	90	14.118	85	0	0	14.118	85	5.6471	85	3	80	8.64	83.333	2.963	81	2.1951	82	5.1579	81.429
460	12.446	83.159	13.187	91	0	0	13.187	91	19.024	82	0.73171	82	19.756	82	4.2857	84	6.9565	69	11.136	75.429	5.9259	81	0	0	5.9259	81
461	10.678	85.689	13.846	91	0	0	13.846	91	13.171	82	0	0	13.171	82	6.2791	86	4.3902	82	10.664	84.4	5.122	82	0	0	5.122	82
462	11.525	83.297	13.483	89	0.75	80	14.226	88.571	15.714	84	0	0	15.714	84	3.6145	83	4.3902	82	8.0044	82.455	6.7606	71	1.6216	74	8.3799	71.6
463	7.1778	89.86	6.1224	98	0	0	6.1224	98	8.6667	90	0.77922	77	9.4306	89.071	1.4634	82	5.7143	84	7.177	83.6	6.0674	89	0	0	6.0674	89
464	11.871	83.394	13.548	93	0	0	13.548	93	14.824	85	0	0	14.824	85	4.6154	78	4.2254	71	8.8214	74.818	8.2192	73	2.5352	71	10.753	72.538
465	12.128	79.156	10.5	80	0	0	10.5	80	17.25	80	1.5	80	18.75	80	4.557	79	5.5263	76	10.08	77.385	8.25	80	1	60	9.1915	78.333
466	11.602	78.869	12.439	82	0	0	12.439	82	14.211	76	0.73171	82	14.938	76.316	4.6154	78	4.557	79	9.172	78.5	9.1139	79	0.77922	77	9.8927	78.846
467	10.005	74.96	10.12	83	0	0	10.12	83	11.507	73	2.4658	73	13.973	73	4.3478	69	7.3846	65	11.723	66.538	3.75	80	0.75	80	4.5	80
468	11.384	75.105	13.5	80	0	0	13.5	80	13.333	72	1.7391	69	15.07	71.667	9.2958	71	2.5714	70	11.867	70.786	4.5	80	0.75	80	5.25	80
469	12.46	79.455	14.815	81	0	0	14.815	81	14.026	77	0.83333	72	14.856	76.737	4.4444	81	4	75	8.4321	78.273	10.976	82	0.8	75	11.77	81.562
470	11.119	74.2	12.152	79	0	0	12.152	79	12.162	74	0	0	12.162	74	6.1765	68	5.625	64	11.791	66.154	8.5714	77	0	0	8.5714	77
471	13.534	73.152	15.19	79	0	0	15.19	79	19.13	69	0.86957	69	20	69	7.7143	70	3.4783	69	11.192	69.692	7.1053	76	0.84507	71	7.947	75.5
472	9.3103	77.333	11.429	84	0	0	11.429	84	12.632	76	0.96774	62	13.568	75.176	5.0704	71	2.4324	74	7.5	72	4	75	0.89552	67	4.8869	73.667
473	14.651	72.69	15.385	78	0	0	15.385	78	20.282	71	0	0	20.282	71	6.2687	67	2.6471	68	8.9153	67.3	14.167	72	0	0	14.167	72
474	10.702	74.283	9.1139	79	0	0	9.1139	79	17.5	72	0	0	17.5	72	6.8571	70	4.2857	70	11.143	70	5.1852	81	0	0	5.1852	81
475	13.132	68.533	14.366	71	0	0	14.366	71	16.765	68	0	0	16.765	68	6.4615	65	6.1017	59	12.534	62.231	8.3333	72	0.71429	84	9.0299	73.091
476	12.426	70.017	14.4	75	0	0	14.4	75	19.688	64	0	0	19.688	64	5.5385	65	3.9344	61	9.4637	63.4	5.7831	83	0.86957	69	6.6303	81.444
477	9.5761	78.32	11.25	80	0	0	11.25	80	11.842	76	0	0	11.842	76	1.6667	72	7.013	77	8.6738	76.091	4.9412	85	1.6667	72	6.5765	82.111
478	8.8904	82.673	8.4783	92	0	0	8.4783	92	15.584	77	0.63158	95	16.183	77.857	4.3373	83	3.8462	78	8.1757	80.727	2.093	86	0.81081	74	2.8916	83
479	10.284	77.302	10.37	81	0	0	10.37	81	12.308	78	1.791	67	14.067	76.778	3.1169	77	5.0704	71	8.1744	73.4	8.5714	77	0	0	8.5714	77
480	10.573	76.611	14.43	79	0	0	14.43	79	12.632	76	1.791	67	14.4	75	6.2338	77	0.84507	71	7.0742	76.333	5.5263	76	0.89552	67	6.4107	74.875
481	10.669	78.732	12.857	84	0	0	12.857	84	11.538	78	1.519	79	13.057	78.118	8.1081	74	3.8961	77	12	75	4.8649	74	0	0	4.8649	74
482	10.75	72.558	11.688	77	0	0	11.688	77	15.211	71	0	0	15.211	71	7.7143	70	6.1765	68	13.888	69.125	2.3077	78	0	0	2.3077	78
483	12.17	73.95	10.843	83	0	0	10.843	83	13.913	69	0.78947	76	14.695	69.412	10	66	4.8	75	14.745	69.176	7.8947	76	0.78947	76	8.6842	76
484	8.2676	81.644	9.3333	90	0	0	9.3333	90	8.7805	82	0.83333	72	9.6023	81.231	3.8961	77	3.3333	72	7.2214	74.778	5.3165	79	1.8182	66	7.0949	76.111
485	9.1685	76.894	8.8	75	0	0	8.8	75	12.632	76	0	0	12.632	76	5.25	80	5.4545	77	10.701	78.5	4.557	79	0	0	4.557	79
486	13.102	72.127	14.43	79	0	0	14.43	79	14.328	67	2.3077	78	16.585	68.737	3.5294	68	8.5714	63	12.086	64.538	8.6842	76	0.96774	62	9.6214	74.833
487	14.269	69.379	22.059	68	0	0	22.059	68	15.224	67	0	0	15.224	67	7.0588	68	6	70	13.056	68.933	6	80	0.90909	66	6.8839	78.444
488	11.98	72.621	16.438	73	0	0	16.438	73	11.507	73	2.3077	78	13.806	73.882	4.6875	64	6.8571	70	11.523	67.692	6.2338	77	0	0	6.2338	77
489	10.824	76.218	12.289	83	0	0	12.289	83	10.13	77	2.3684	76	12.498	76.812	5.7534	73	4.6154	65	10.335	69.667	6.6667	72	1.7143	70	8.3799	71.6
490	9.8148	81	11.724	87	0	0	11.724	87	9.8824	85	0	0	9.8824	85	4.5	80	4.2254	71	8.6946	75.909	8.2192	73	1.0169	59	9.2015	71.727
491	11.101	77.018	12.593	81	0	0	12.593	81	13.421	76	1.4815	81	14.897	76.526	6.6667	72	4.1096	73	10.776	72.385	4.557	79	1.6667	72	6.2136	77.25
492	13.916	70.062	15.211	71	0	0	15.211	71	19.13	69	1.7143	70	20.844	69.083	5.2941	68	8.3077	65	13.595	66.2	5.3165	79	0.83333	72	6.144	78.125
493	10.071	75.961	10.633	79	0	0	10.633	79	15.385	78	0.75	80	16.134	78.095	4.5455	66	5.2941	68	9.8374	67.091	3.8462	78	0	0	3.8462	78
494	13.96	68.766	20.294	68	0	0	20.294	68	16.522	69	0	0	16.522	69	4.7619	63	8.3077	65	13.067	64.286	5.3846	78	0.75	80	6.1342	78.25
495	14.626	66.662	18.082	73	0	0	18.082	73	16.875	64	1.0526	57	17.916	63.632	9.3103	58	7.2414	58	16.552	58	4.8	75	1.7143	70	6.5085	73.75
496	10.524	58.439	14.754	61	0	0	14.754	61	11.111	54	1.0526	57	12.161	54.273	4.7059	51	5.1064	47	9.7959	49	5.0704	71	0.90909	66	5.9756	70.286
497	20.275	40.691	33.158	38	0	0	33.158	38	22.703	37	1.5	40	24.194	37.2	1.5789	38	13.846	26	15.155	27.714	10.526	57	2.0339	59	12.558	57.333
498	14.754	29.483	17.143	21	4	15	20.851	20.143	18.947	19	7.5	8	24.098	17.429	6	10	10	18	15	16	13.75	48	0	0	13.75	48
499	26.074	22.436	72	10	0	0	72	10	46.667	9	13.333	9	60	9	60	5	0	0	60	5	14.4	50	1.2245	49	15.624	49.923
500	28.452	26.36	56.842	19	4	15	60.672	18.789	24.706	17	20	18	44.67	17.462	8.5714	14	25	12	33.409	12.571	9.3103	58	1.9355	62	11.238	58.727
501	25.735	40.217	30	42	1.5	40	31.497	41.909	29.091	33	7.2727	33	36.364	33	13.714	35	15	32	28.657	33.5	8.8525	61	2.2222	54	11.05	59.727
502	27.297	41.213	36.667	36	0	0	36.667	36	40	36	1.7143	35	41.713	35.96	9.5455	44	8.5714	42	18.107	43.077	16.071	56	0	0	16.071	56
503	27.644	36.897	39.375	32	3.5294	17	42.148	31.318	40.588	34	0	0	40.588	34	12.353	34	12	35	24.348	34.5	7.619	63	1.1765	51	8.7568	61.667
504	26.281	25.114	49.412	17	0	0	49.412	17	47.143	14	0	0	47.143	14	48	5	16.364	11	55.472	7.5714	8.4211	57	4.7059	51	13.091	55
505	22.263	26.95	33.913	23	0	0	33.913	23	51.429	14	0	0	51.429	14	60	4	10	12	54	6.6667	7.5	64	1.0169	59	8.5114	63.444
506	27.956	31.121	48.571	21	0	0	48.571	21	56.471	17	2.8571	21	59.181	17.235	25.714	7	13.333	9	38.462	7.8	18.305	59	1.1111	54	19.409	58.737
507	17.151	29.735	49.091	11	0	0	49.091	11	27.692	13	3.75	16	31.277	13.429	8.5714	7	15	8	23.478	7.6667	14.717	53	2.2642	53	16.981	53
508	18.318	24.567	36	10	0	0	36	10	80	6	0	0	80	6	15	4	6.6667	9	18.462	6.5	16	45	3.1579	38	19.091	44
509	23.851	10.062	25.714	7	10	6	35.556	6.75	50	6	0	0	50	6	30	2	30	8	44.118	6.8	1.7647	34	1.6667	36	3.4286	35
510	28.777	20.85	67.5	8	0	0	67.5	8	108	5	0	0	108	5	17.143	7	15	8	32	7.5	23.077	39	5.2941	34	28.297	38.167
511	30.218	24.82	60	13	0	0	60	13	67.5	8	7.5	8	75	8	90	2	13.333	9	62.5	4.8	30	44	0	0	30	44
512	24.828	21.75	44	15	5.4545	11	49.091	14.667	30	14	0	0	30	14	40	6	0	0	40	6	17.838	37	3.0769	39	20.907	37.308
513	13.545	24.364	60	7	0	0	60	7	36	5	0	0	36	5	0	0	0	0	0	0	16.5	40	1.875	32	18.305	39.333
514	23.707	22.778	64.615	13	0	0	64.615	13	45	8	0	0	45	8	7.5	8	18	10	25.263	9.5	11.739	46	3.913	46	15.652	46
515	25.769	39	33.333	36	0	0	33.333	36	24.615	39	3.4286	35	28.012	38.556	5.4545	44	15.429	35	20.652	37.769	15.652	46	6.1538	39	21.695	44.25
516	24.074	41.746	33.158	38	0	0	33.158	38	26.667	36	8.5714	35	35.233	35.762	7.6923	39	13.5	40	21.189	39.643	10.476	63	0	0	10.476	63
517	22.243	34.392	35.455	22	7.5	8	40	21	35.625	32	0	0	35.625	32	11.351	37	8.1081	37	19.459	37	5.2941	68	0	0	5.2941	68
518	25.345	41.429	40	33	0	0	40	33	31.579	38	1.3953	43	32.951	38.238	10.667	45	11.163	43	21.818	44	8.8525	61	2.0339	59	10.885	60.636
519	22.796	46.718	29.302	43	1.2245	49	30.504	43.273	16.957	46	6.5217	46	23.478	46	2.9268	41	14.634	41	17.561	41	18.545	55	2.1818	55	20.727	55
520	25.026	41.957	28.636	44	0	0	28.636	44	30	28	5	36	34.68	29.412	21.429	28	7.2727	33	28.544	29.429	14.286	63	3.4615	52	17.657	61.167
521	28.069	26.72	50	12	0	0	50	12	60	14	0	0	60	14	24	15	16	15	40	15	15.273	55	2.4	50	17.655	54.375
522	31.753	25.982	72	10	6	10	78	10	65.455	11	0	0	65.455	11	28	15	12.857	14	40.816	14.7	21.176	51	2.3529	51	23.529	51
523	19.979	27.028	66	10	5.4545	11	71.405	10.083	51.429	7	0	0	51.429	7	5.4545	11	0	0	5.4545	11	17.872	47	3.8298	47	21.702	47
524	12.024	24.95	20	9	10	6	29.091	8.25	60	6	0	0	60	6	10	6	7.5	8	17.143	7	8.0769	52	1.1538	52	9.2308	52
525	23.24	26.463	73.333	9	0	0	73.333	9	67.5	8	7.5	8	75	8	10	6	0	0	10	6	18.75	48	5.3333	45	24.067	47.368
526	27.064	21.615	50.769	13	3.75	16	54.34	13.25	42.857	21	0	0	42.857	21	36	5	0	0	36	5	8.7805	41	5	36	13.729	39.333
527	28.59	20.462	68.571	7	0	0	68.571	7	60	7	0	0	60	7	52.5	8	0	0	52.5	8	25.263	38	2.069	29	27.221	37.471
528	24.33	22.194	70	6	0	0	70	6	60	5	0	0	60	5	30	8	0	0	30	8	26.667	36	7.7419	31	34.286	35
529	20.027	20.222	42	10	0	0	42	10	52.5	8	7.5	8	60	8	0	0	20	9	20	9	11.163	43	1.4634	41	12.623	42.778
530	27.939	25.771	54	10	0	0	54	10	54.545	11	5.4545	11	60	11	23.333	18	27.273	11	47.735	15.083	14.717	53	3.4615	52	18.178	52.812
531	26.628	36.615	41.538	26	0	0	41.538	26	37.778	27	1.8182	33	39.512	27.333	16.875	32	8.8889	27	25.606	30.462	15	64	0	0	15	64
532	20.049	49.379	26.4	50	0	0	26.4	50	25.333	45	3.8298	47	29.157	45.273	6.9767	43	10.213	47	17.157	45.462	7.5	64	1	60	8.4965	63.556
533	18.194	49.467	26.4	50	0	0	26.4	50	23.182	44	6.8182	44	30	44	4.8	50	9.7959	49	14.595	49.333	2.2222	81	0.92308	65	3.1169	77
534	25.41	52.539	28.364	55	0	0	28.364	55	29.362	47	2.6087	46	31.969	46.92	13.469	49	7.5	48	20.967	48.647	20.339	59	0.90909	66	21.236	59.333
535	28.761	40.679	38.333	36	1.6216	37	39.954	36.042	39.429	35	3.3333	36	42.759	35.08	17.838	37	7.5	40	25.305	37.938	11.613	62	0.75	80	12.306	63.385
536	18.311	34.405	47.143	14	0	0	47.143	14	17.647	17	1.875	32	18.462	19.5	1.6667	36	15.556	27	17.067	28.125	12.632	57	5.6604	53	18.272	55.824
537	22.666	24.486	94.286	7	0	0	94.286	7	82.5	8	0	0	82.5	8	0	0	0	0	0	0	15.918	49	2.3077	52	18.219	49.4
538	10.152	25.118	40	3	0	0	40	3	60	3	0	0	60	3	17.143	7	0	0	17.143	7	8.3721	43	6.8571	35	15.075	39.8
539	20.249	21.483	60	6	0	0	60	6	30	6	17.143	7	46.875	6.4	17.143	7	0	0	17.143	7	22.941	34	5.4545	33	28.392	33.812
540	24.799	25.405	46.154	13	0	0	46.154	13	72	10	0	0	72	10	0	0	34.286	7	34.286	7	18.367	49	1.1111	54	19.468	49.312
541	21.514	23.706	60	7	0	0	60	7	42.857	7	0	0	42.857	7	34.286	7	15	8	49.091	7.3333	20	42	2.6667	45	22.655	42.375
542	30.337	14.833	52.5	8	0	0	52.5	8	50	6	17.143	7	66.818	6.2857	22.5	8	17.143	7	39.474	7.6	16.552	29	7.2	25	23.648	27.909
543	14.722	23.435	51.429	7	0	0	51.429	7	40	9	6.6667	9	46.667	9	24	5	0	0	24	5	6.6667	54	2.4	50	9.0566	53
544	14.722	23.435	51.429	7	0	0	51.429	7	40	9	6.6667	9	46.667	9	24	5	0	0	24	5	6.6667	54	2.4	50	9.0566	53
545	25.752	37.862	35.385	39	0	0	35.385	39	27.097	31	7.7419	31	34.839	31	10.345	29	18.261	23	28.235	25.5	11.379	58	0.96774	62	12.343	58.333
546	19.718	49.446	24.906	53	1.3333	45	26.21	52.652	21.333	45	2.7907	43	24.119	44.778	5.8537	41	10.769	39	16.613	39.727	8	60	5.3571	56	13.342	58.462
547	17.181	50.638	23.529	51	0	0	23.529	51	22.041	49	1.1765	51	23.215	49.105	4.2857	42	11.429	42	15.714	42	4.5455	66	2.8125	64	7.3563	65.25
548	21.403	53.263	25.263	57	0	0	25.263	57	20.4	50	3.8298	47	24.218	49.55	8.9362	47	12.273	44	21.186	45.312	11.803	61	4.1379	58	15.934	60.25
549	16.784	58.092	24.194	62	0	0	24.194	62	20.727	55	0	0	20.727	55	6.1224	49	11.02	49	17.143	49	4.2254	71	1.7143	70	5.9394	70.714
550	11.609	59.435	11.667	72	0	0	11.667	72	15.556	54	0.86957	69	16.364	55	7.2	50	6.9767	43	14.097	46.818	3.75	64	1.8462	65	5.5959	64.333
551	10.392	53.405	14.444	54	0	0	14.444	54	15.349	43	0	0	15.349	43	0.67416	89	5	48	5.3381	56.2	3.4783	69	3.9344	61	7.3846	65
552	16.783	35.75	25.714	21	0	0	25.714	21	27.5	24	0	0	27.5	24	10	42	6.2069	29	15.748	38.1	9	60	1.0714	56	10.067	59.6
553	11.118	28.333	60	3	0	0	60	3	30	6	0	0	30	6	15	28	6.3158	19	20.769	26	5.2632	57	1.2245	49	6.4671	55.667
554	12.567	29.84	45	8	0	0	45	8	30	6	8.5714	7	38.4	6.25	8.5714	7	13.333	9	21.6	8.3333	9.4737	57	4	45	13.333	54
555	20.646	25.429	22.5	24	0	0	22.5	24	60	10	0	0	60	10	24	5	15	12	32.609	9.2	9.4118	51	4.5	40	13.75	48
556	24.691	28.553	32.903	31	2	30	34.901	30.944	55.385	13	7.0588	17	61.895	13.571	14.118	17	14.118	17	28.235	17	5.625	64	0.8	75	6.4052	65.571
557	21.513	46.716	26.25	48	1.0526	57	27.268	48.409	18.571	42	7.3171	41	25.885	41.722	7.6923	39	12	35	19.636	36.667	13.448	58	2	60	15.446	58.267
558	14.046	57.667	16.271	59	0.9375	64	17.202	59.294	20	51	0	0	20	51	4	60	7.5	56	11.487	57.455	4.4776	67	3.5294	68	8.0066	67.444
559	8.1767	69.711	8.8	75	0	0	8.8	75	9.0411	73	0	0	9.0411	73	5.7143	63	5.2632	57	10.95	60.273	2.5	72	1.6901	71	4.1899	71.6
560	11.731	80.556	15.349	86	0	0	15.349	86	14.25	80	0	0	14.25	80	8.8	75	2.3377	77	11.136	75.429	5.4545	77	0.88235	68	6.3262	75.875
561	6.3354	80.5	6.6667	81	0	0	6.6667	81	9	80	0.78947	76	9.7876	79.692	5.25	80	3.1169	77	8.3641	78.909	0.57692	104	0	0	0.57692	104
562	5.8687	89.457	5.5102	98	0	0	5.5102	98	9.1765	85	0.72289	83	9.899	84.857	4.8837	86	2.1176	85	7.0012	85.7	1.1765	102	0	0	1.1765	102
563	7.5949	79	6.0674	89	0	0	6.0674	89	13.077	78	1.5789	76	14.655	77.789	3.038	79	3.5821	67	6.5753	73	2.3377	77	0.90909	66	3.2323	74.25
564	5.4749	76.714	5.4545	77	0	0	5.4545	77	7.013	77	0.68966	87	7.6923	78	3.0769	78	3.2877	73	6.3576	75.5	2.4	75	0	0	2.4	75
565	9.0637	79.438	11.429	84	0	0	11.429	84	10.5	80	0.66667	90	11.157	80.667	4.7368	76	4.2254	71	8.9519	73.727	3.1169	77	1.7143	70	4.8214	74.667
566	7.9699	79.048	5.3933	89	0.85714	70	6.2148	86.889	10.909	77	2.1176	85	13.008	78.412	2.4324	74	6.4865	74	8.9189	74	3.038	79	0.8	75	3.8363	78.2
567	9.2573	71.295	5.6	75	0	0	5.6	75	13.714	70	0	0	13.714	70	3.3333	72	6.087	69	9.4163	70.091	7.5	72	0.82192	73	8.3218	72.1
568	9.5711	73.66	8.7805	82	0	0	8.7805	82	13.521	71	0	0	13.521	71	7.9412	68	3.75	64	11.682	66.769	4.557	79	0	0	4.557	79
569	8.5561	70.125	6.6667	81	0	0	6.6667	81	11.25	64	0	0	11.25	64	4.6154	65	5.2941	68	9.9045	66.636	3.9474	76	2.7692	65	6.6783	71.875
570	6.8499	78.833	8.3544	79	0	0	8.3544	79	8.8889	81	0.74074	81	9.6296	81	4.6753	77	3.4286	70	8.0863	74.2	0.61856	97	0.77922	77	1.3793	87
571	6.4769	81.057	5.7831	83	0	0	5.7831	83	9.2857	84	0.69767	86	9.983	84.143	3.2	75	4.6154	78	7.8125	76.8	1.5789	76	0.8	75	2.3789	75.667
572	9.3375	72.289	9.1139	79	0	0	9.1139	79	10.833	72	0.67416	89	11.473	73.214	8.0597	67	7.8261	69	15.882	68	1.0714	56	0	0	1.0714	56
573	12.885	72.177	16.364	77	0	0	16.364	77	15.833	72	0.83333	72	16.667	72	6.8571	70	3.4783	69	10.335	69.667	5.625	64	2.7273	66	8.3505	64.667
574	11.016	74.891	12.289	83	0.78947	76	13.073	82.611	16.901	71	0	0	16.901	71	5.9155	71	4.3478	69	10.261	70.167	4.0541	74	0	0	4.0541	74
575	7.3642	83.512	7.7419	93	0	0	7.7419	93	10.5	80	0	0	10.5	80	3.038	79	5.3846	78	8.4223	78.364	1.4458	83	1.5	80	2.9448	81.5
576	7.563	81.317	6.6667	90	0	0	6.6667	90	10.37	81	0.75	80	11.12	80.933	2.5	72	5.0704	71	7.5701	71.333	4.2857	84	0.81081	74	5.0865	82.571
577	10.354	69.542	10.141	71	0	0	10.141	71	14.769	65	1.6	75	16.336	66.111	4.9315	73	5.2941	68	10.213	70.5	4.8	75	0	0	4.8	75
578	8.882	81.062	10.227	88	0.6	100	10.817	88.75	7.9518	83	1.6216	74	9.557	81.615	4.7368	76	5.8333	72	10.562	73.846	4.8	75	0	0	4.8	75
579	9.4964	69.5	12.857	70	0	0	12.857	70	9.2958	71	2.5714	70	11.867	70.786	2.4	75	7.5	64	9.8507	67	3.4286	70	0	0	3.4286	70
580	10.479	75.868	15	80	0	0	15	80	7.8947	76	2.3684	76	10.263	76	5.0704	71	9.4286	70	14.498	70.353	2.2785	79	0	0	2.2785	79
581	14.789	68.971	16.8	75	0	0	16.8	75	18.182	66	0.88235	68	19.063	66.095	11	60	7.2727	66	18.232	62.526	5.4545	77	0	0	5.4545	77
582	11.54	71.491	14.795	73	0	0	14.795	73	13.521	71	1.9672	61	15.453	69.889	2.4658	73	7.1642	67	9.6159	68.636	5.4545	77	0.90909	66	6.3471	75.625
583	14.4	69.791	18.333	72	0	0	18.333	72	15.882	68	0.85714	70	16.739	68.105	8.0597	67	5.3731	67	13.433	67	7.6056	71	1.5584	77	9.1551	72.091
584	10.185	73.64	14.615	78	0	0	14.615	78	8	75	2.4324	74	10.432	74.769	0.86957	69	10.154	65	11.02	65.333	4.8649	74	0	0	4.8649	74
585	13.781	75.101	16.296	81	0	0	16.296	81	17.838	74	0.84507	71	18.682	73.87	7.3973	73	5.8333	72	13.23	72.562	5.625	64	1.5385	78	7.1111	67.5
586	11.051	77.368	14.074	81	0	0	14.074	81	11.2	75	2.3377	77	13.536	75.353	3.4286	70	6.0759	79	9.4737	76	3.8462	78	3.3333	72	7.1681	75.333
587	8.8968	84.3	8.9655	87	0	0	8.9655	87	10.787	89	0.88235	68	11.622	87.765	2.9268	82	7.6923	78	10.614	79.143	3	80	1.4634	82	4.4628	80.667
588	14.369	72.029	18.333	72	0.75949	79	19.086	72.304	16.438	73	2.5	72	18.938	72.87	4.4118	68	11.642	67	16.053	67.278	3.5714	84	0	0	3.5714	84
589	12.98	76.273	19.231	78	0	0	19.231	78	11.842	76	2.4	75	14.242	75.833	6.3158	76	8.8	75	15.115	75.421	0.78947	76	2.5714	70	3.3566	71.5
590	12.215	78.594	15.366	82	0	0	15.366	82	16.364	77	0.76923	78	17.133	77.045	7.1053	76	5.4545	77	12.559	76.438	3.0769	78	0.76923	78	3.8462	78
591	11.779	81.5	13.636	88	0	0	13.636	88	18.75	80	0	0	18.75	80	2.3077	78	8	75	10.305	75.692	2.8916	83	1.7143	70	4.5763	78.667
592	11.146	83.435	14.194	93	0	0	14.194	93	10.12	83	2.4324	74	12.529	81.412	5.3846	78	5.8333	72	11.2	75	4.4444	81	2.6087	69	7.013	77
593	10.783	83.467	13.483	89	0	0	13.483	89	13.171	82	0.65934	91	13.823	82.474	2.1176	85	6.2338	77	8.3352	79.182	6	80	1.6	75	7.5949	79
594	10.053	85.053	13.187	91	0	0	13.187	91	9.8734	79	2.9268	82	12.797	79.706	1.3333	90	8.1481	81	9.4678	82.385	4.8837	86	0	0	4.8837	86
595	11.346	83.286	13.548	93	0	0	13.548	93	13.171	82	0	0	13.171	82	6.8354	79	5.8333	72	12.642	75.938	5.5263	76	0.84507	71	6.3682	75.375
596	7.2654	90.841	9.7959	98	0	0	9.7959	98	5.8065	93	0.625	96	6.4309	93.3	2.6667	90	5.7831	83	8.4375	85.333	2.963	81	1.6216	74	4.5763	78.667
597	7.4807	88.227	6.1856	97	0	0	6.1856	97	10.465	86	0.68182	88	11.147	86.125	2.8571	84	7.2289	83	10.086	83.286	2.6087	92	0	0	2.6087	92
598	9.9556	84.375	10.549	91	0	0	10.549	91	9.7674	86	1.519	79	11.278	85.125	7.5949	79	6.75	80	14.344	79.474	2.963	81	0.82192	73	3.7783	79.4
599	14.679	79.705	15.682	88	0	0	15.682	88	19.231	78	0.83333	72	20.059	77.769	7.3973	73	8.9189	74	16.315	73.55	5.3846	78	1.5584	77	6.9429	77.778
600	11.134	80.833	15.349	86	0	0	15.349	86	14.43	79	1.6438	73	16.066	78.429	4.6753	77	6.4	75	11.073	75.857	2.1687	83	0	0	2.1687	83
601	11.744	76.633	15	80	0	0	15	80	18.082	73	0.92308	65	18.995	72.652	2.4	75	8.6842	76	11.084	75.786	0.73171	82	1.3043	92	2.0301	88.667
602	13.234	75.94	18	80	0	0	18	80	14.4	75	0	0	14.4	75	5.6757	74	9.0909	66	14.72	69.294	6	80	0	0	6	80
603	13.162	74.077	17.778	81	0	0	17.778	81	13.973	73	1.8182	66	15.776	72.263	6.9565	69	9.5238	63	16.447	65.667	3.038	79	0	0	3.038	79
604	6.5617	89.154	6.9231	104	0	0	6.9231	104	11.294	85	0	0	11.294	85	4.557	79	3.7975	79	8.3544	79	0	0	0	0	0	0
605	12.021	81.108	14	90	0	0	14	90	18.701	77	0	0	18.701	77	5.5263	76	5.6	75	11.126	75.5	3.6585	82	0.89552	67	4.5283	79.5
606	11.624	76.136	16.154	78	0.78947	76	16.943	77.909	17.027	74	0	0	17.027	74	3.7975	79	7.3973	73	11.179	75.143	1.3953	86	0	0	1.3953	86
607	11.845	78.516	14.651	86	0	0	14.651	86	9	80	4.8649	74	13.846	78	3.2	75	6.4	75	9.6	75	6	70	3.5821	67	9.5778	68.909
608	10.77	79.386	13.412	85	0	0	13.412	85	14.25	80	0	0	14.25	80	3.2877	73	9.7297	74	13.017	73.75	1.6438	73	0.9375	64	2.5714	70
609	11.921	72.983	12.593	81	0	0	12.593	81	11.351	74	4.9315	73	16.282	73.7	6.5625	64	10.909	66	17.468	65.263	1.6901	71	0	0	1.6901	71
610	12.927	77.746	20	84	0	0	20	84	13.247	77	1.7647	68	14.99	76.053	6.2687	67	9.2958	71	15.552	69.444	0.70588	85	0.77922	77	1.4815	81
