# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
964	11.374	110.78	15.63	119	0	0	15.63	119	10.619	113	1.3187	91	11.892	111	1.4286	84	5.6471	85	7.0755	84.8	5.8537	41	0	0	5.8537	41	3.6	50	0	0	3.6	50
965	11.178	110.94	15	120	0	0	15	120	12	110	0	0	12	110	4.3373	83	2.6667	90	6.993	85.8	1.875	32	0	0	1.875	32	1.0714	56	0	0	1.0714	56
966	12.575	114.51	16.535	127	0	0	16.535	127	13.333	108	0.61224	98	13.941	107.6	3.871	93	3.913	92	7.7838	92.5	2.7907	43	0	0	2.7907	43	1.1111	54	0	0	1.1111	54
967	8.2424	118.9	10.076	131	0	0	10.076	131	11.053	114	0	0	11.053	114	3.2609	92	0.66667	90	3.9273	91.667	4	45	0	0	4	45	9.4118	51	0	0	9.4118	51
968	10.654	112.63	15.738	122	0	0	15.738	122	8.4956	113	0.625	96	9.1071	112	2.1951	82	5.4545	88	7.6421	86.364	5.1429	35	0	0	5.1429	35	1.9672	61	0	0	1.9672	61
969	6.3618	125.75	6.2069	145	0	0	6.2069	145	7.1429	126	0	0	7.1429	126	2.9412	102	3.2967	91	6.2176	96.5	4.8	50	0	0	4.8	50	5.2174	46	1.1765	51	6.383	47
970	5.3787	133.86	6.8456	149	0	0	6.8456	149	6.0465	129	0.65934	91	6.6516	126.29	2.2222	108	0.69767	86	2.8958	103.6	2.1429	56	0	0	2.1429	56	4.0909	44	0	0	4.0909	44
971	7.0779	127.16	7.9167	144	0	0	7.9167	144	7.1429	126	0	0	7.1429	126	5.2941	102	1.3483	89	6.6241	99.636	4	45	0	0	4	45	6.9231	52	0	0	6.9231	52
972	8.8918	116.96	9.2308	130	0	0	9.2308	130	11.478	115	0	0	11.478	115	3.6735	98	2.6374	91	6.3025	95.2	0	0	0	0	0	0	0	0	1.3953	43	1.3953	43
973	9.3836	119.36	13.488	129	0	0	13.488	129	8.0672	119	0.65934	91	8.6917	117.35	4.9485	97	1.3953	86	6.3291	94.8	1.2	50	1.6667	36	2.7907	43	5.1064	47	1.4634	41	6.5502	45.8
974	15.159	102.91	21.468	109	0	0	21.468	109	13.8	100	2.3529	102	16.152	100.3	5.9341	91	2.1687	83	8.0899	89	5.3333	45	0	0	5.3333	45	5.6604	53	0	0	5.6604	53
975	8.0533	114.24	10.678	118	0	0	10.678	118	7.563	119	0	0	7.563	119	4.7059	102	1.3636	88	6.0484	99.2	4.0909	44	0	0	4.0909	44	9.2308	52	0	0	9.2308	52
976	5.5549	133.22	6.1538	156	0	0	6.1538	156	6.72	125	0	0	6.72	125	3.6	100	0.72289	83	4.3045	97.571	0	0	0	0	0	0	4.898	49	0	0	4.898	49
977	10.322	110.44	12.097	124	0	0	12.097	124	9.1071	112	0.67416	89	9.7541	110.72	2.7273	88	7.0588	85	9.7837	85.857	5.5814	43	0	0	5.5814	43	1	60	0	0	1	60
978	8.5787	121.23	12.462	130	0	0	12.462	130	8.1356	118	0	0	8.1356	118	3.3333	108	2.093	86	5.3642	100.67	2.2222	54	0	0	2.2222	54	0	0	0	0	0	0
979	11.656	113.24	15.868	121	0	0	15.868	121	10.619	113	1.3483	89	11.911	110.82	3.4615	104	4	90	7.4227	97	5.5556	54	0	0	5.5556	54	3.1579	57	0	0	3.1579	57
980	12.301	112.19	18.151	119	0	0	18.151	119	12.661	109	0.57143	105	13.231	108.83	2.9703	101	2.8235	85	5.7515	93.889	3.0769	39	0	0	3.0769	39	2.1429	56	0	0	2.1429	56
981	8.4442	113.69	10.312	128	0	0	10.312	128	7.6364	110	0	0	7.6364	110	4.5161	93	3.3333	90	7.8474	91.75	5.2174	46	0	0	5.2174	46	8.5714	49	0	0	8.5714	49
982	18.868	97.522	24.706	102	0	0	24.706	102	20.211	95	1.2903	93	21.5	94.882	9.1304	92	1.3793	87	10.506	91.375	2.5	48	0	0	2.5	48	1.1111	54	0	0	1.1111	54
983	16.533	96.775	19.429	105	0	0	19.429	105	22.174	92	1.3333	90	23.507	91.889	4.186	86	2.7586	87	6.9444	86.4	2.0339	59	0	0	2.0339	59	2.2222	54	0	0	2.2222	54
984	16.268	99.58	20.571	105	0	0	20.571	105	20.625	96	0	0	20.625	96	6.383	94	1.3483	89	7.7281	93.167	2.2642	53	0	0	2.2642	53	3.6	50	0	0	3.6	50
985	15.464	99.584	21.346	104	0	0	21.346	104	16.04	101	0	0	16.04	101	7.0588	85	2.2222	81	9.2772	84.077	2.8571	42	0	0	2.8571	42	0.90909	66	0	0	0.90909	66
986	11.83	109.89	18.814	118	0	0	18.814	118	9.4118	102	0.65934	91	10.064	101.35	2.7273	110	4.2857	84	6.888	95.818	6	40	0	0	6	40	7.2	50	0	0	7.2	50
987	16.363	96.557	22.941	102	0	0	22.941	102	16.774	93	0.63158	95	17.405	93.074	4.8276	87	4.0909	88	8.9182	87.462	3.0769	39	1.7647	34	4.8214	37.333	4.6154	52	0	0	4.6154	52
988	12.154	108.61	18.261	115	0	0	18.261	115	12	105	0.67416	89	12.659	104.27	5.0526	95	0.67416	89	5.7244	94.333	2.1818	55	0	0	2.1818	55	3.1034	58	0	0	3.1034	58
989	6.9128	133.09	7.0588	153	0	0	7.0588	153	9.3023	129	0	0	9.3023	129	4.2	100	0.68182	88	4.8731	98.5	1.1765	51	1.5789	38	2.6966	44.5	2.449	49	0	0	2.449	49
990	9.4958	120.05	12.923	130	0	0	12.923	130	8.9256	121	0.53097	113	9.4544	120.58	3.75	96	2.8571	84	6.5789	91.2	8.1818	44	0	0	8.1818	44	3.8298	47	1.25	48	5.0794	47.25
991	9.6806	119.83	14.308	130	0	0	14.308	130	10.435	115	0	0	10.435	115	1.3333	90	3.4091	88	4.7419	88.571	3.8298	47	0	0	3.8298	47	10.8	50	0	0	10.8	50
992	11.272	118.88	13.385	130	0	0	13.385	130	13.805	113	0	0	13.805	113	4.9541	109	1.9565	92	6.8735	104.75	5.4545	44	0	0	5.4545	44	1.2245	49	0	0	1.2245	49
993	12.272	109.19	19.138	116	0	0	19.138	116	10.459	109	0.68966	87	11.121	107.9	1.2903	93	5.6471	85	6.9284	86.6	0	0	0	0	0	0	6.9767	43	0	0	6.9767	43
994	14.59	100.07	20.943	106	0	0	20.943	106	10.105	95	2.4742	97	12.579	95.4	6.9474	95	3.4884	86	10.414	92.188	4.2857	42	0	0	4.2857	42	1.2245	49	0	0	1.2245	49
995	12.823	107.62	20.541	111	0	0	20.541	111	11.009	109	0	0	11.009	109	3.6735	98	3.4091	88	7.0623	93.455	1.3636	44	0	0	1.3636	44	0.86957	69	0	0	0.86957	69
996	6.6566	126.19	5.7931	145	0	0	5.7931	145	9.12	125	0.54054	111	9.6541	124.3	4.898	98	0	0	4.898	98	4.7368	38	1.6667	36	6.4	37.5	5.1064	47	0	0	5.1064	47
997	9.9919	122.1	12.632	133	0	0	12.632	133	13.109	119	0	0	13.109	119	3.125	96	1.6	75	4.6667	90	1.5	40	1.6216	37	3.1169	38.5	1.0909	55	0	0	1.0909	55
998	9.6599	126.3	15.672	134	0	0	15.672	134	9.0756	119	0	0	9.0756	119	4.4037	109	0	0	4.4037	109	2.6087	46	0	0	2.6087	46	4.7059	51	0	0	4.7059	51
999	10.118	118.6	13.81	126	0	0	13.81	126	11.897	116	0	0	11.897	116	2.8302	106	2.0455	88	4.8363	99.25	9.7674	43	0	0	9.7674	43	3.5294	51	0	0	3.5294	51
1000	14.752	107.1	20.172	116	0	0	20.172	116	15.728	103	1.2121	99	16.939	102.72	1.3043	92	6.2791	86	7.5783	87.091	2.9268	41	0	0	2.9268	41	7.7778	54	0	0	7.7778	54
1001	7.9599	120.6	10.534	131	0	0	10.534	131	6.9421	121	0.65217	92	7.5588	119.07	3.3645	107	2.7586	87	6.0606	99	1.4286	42	1.7647	34	3.1579	38	4.6154	52	0	0	4.6154	52
